
> ke-wedding-website@1.0.0 dev
> node "./node_modules/next/dist/bin/next" dev --hostname 127.0.0.1 --port 3000

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://127.0.0.1:3000
- Network:       http://127.0.0.1:3000
- Environments: .env.local

✓ Starting...
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 10ms (compile: 3ms, render: 8ms)
 GET /meet-the-couple 200 in 154ms (compile: 5ms, render: 149ms)
 GET /wedding-party 200 in 42ms (compile: 5ms, render: 37ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 55ms (compile: 6ms, render: 49ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 57ms (compile: 15ms, render: 43ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 57ms (compile: 19ms, render: 38ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 61ms (compile: 27ms, render: 33ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 55ms (compile: 27ms, render: 28ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 66ms (compile: 33ms, render: 32ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 49ms (compile: 7ms, render: 41ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 49ms (compile: 13ms, render: 37ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 51ms (compile: 17ms, render: 34ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 33ms (compile: 9ms, render: 23ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 36ms (compile: 4ms, render: 32ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 31ms (compile: 9ms, render: 22ms)
 GET /qa 200 in 59ms (compile: 19ms, render: 41ms)
 GET /wedding-party 200 in 50ms (compile: 4ms, render: 46ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 17ms (compile: 3ms, render: 14ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 20ms (compile: 7ms, render: 12ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 18ms (compile: 4ms, render: 15ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 20ms (compile: 9ms, render: 11ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 16ms (compile: 3ms, render: 13ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 13ms (compile: 3ms, render: 10ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 14ms (compile: 2ms, render: 11ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 12ms (compile: 2ms, render: 10ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 15ms (compile: 3ms, render: 12ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 13ms (compile: 3ms, render: 10ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 14ms (compile: 6ms, render: 8ms)
 GET / 200 in 50ms (compile: 8ms, render: 42ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 40ms (compile: 16ms, render: 24ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 30ms (compile: 11ms, render: 19ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 57ms (compile: 4ms, render: 52ms)
 GET / 200 in 255ms (compile: 5ms, render: 250ms)
 GET /api/wedding-image?name=logo.png 200 in 25ms (compile: 13ms, render: 11ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 46ms (compile: 4ms, render: 42ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 43ms (compile: 4ms, render: 39ms)
 GET /api/wedding-image?name=logo.png&v=1772624585236.9583 200 in 32ms (compile: 5ms, render: 27ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 36ms (compile: 11ms, render: 25ms)
✓ Compiled in 574ms
 GET / 200 in 795ms (compile: 157ms, render: 638ms)
 GET /photos 200 in 207ms (compile: 78ms, render: 129ms)
 GET /api/wedding-image?name=En+pic+1.jpg&v=1772200491261.471 200 in 156ms (compile: 17ms, render: 138ms)
 GET /api/wedding-image?name=En+pic+2.jpg&v=1772200495122.1804 200 in 44ms (compile: 11ms, render: 33ms)
 GET /api/wedding-image?name=En+pic+3.jpg&v=1772200491993.6292 200 in 1657ms (compile: 43ms, render: 1615ms)
 GET /api/wedding-image?name=En+pic+4.jpg&v=1772200491312.6526 200 in 1782ms (compile: 46ms, render: 1736ms)
 GET /api/wedding-image?name=En+pic+5.jpg&v=1772200496249.2603 200 in 1844ms (compile: 58ms, render: 1785ms)
 GET /api/wedding-image?name=En+pic+7.jpg&v=1772201115507.059 200 in 1985ms (compile: 67ms, render: 1918ms)
 GET /api/wedding-image?name=En+pic+6.jpg&v=1772200496146.6074 200 in 2.1s (compile: 63ms, render: 2.0s)
 GET /meet-the-couple 200 in 76ms (compile: 13ms, render: 62ms)
 GET /wedding-party 200 in 717ms (compile: 647ms, render: 70ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 61ms (compile: 9ms, render: 52ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 81ms (compile: 26ms, render: 55ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 53ms (compile: 15ms, render: 38ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 62ms (compile: 10ms, render: 52ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 61ms (compile: 21ms, render: 41ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 44ms (compile: 8ms, render: 36ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 27ms (compile: 9ms, render: 18ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 40ms (compile: 9ms, render: 30ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 55ms (compile: 9ms, render: 46ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 75ms (compile: 16ms, render: 59ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 86ms (compile: 8ms, render: 78ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 66ms (compile: 16ms, render: 50ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 77ms (compile: 28ms, render: 49ms)
✓ Compiled in 188ms
 GET /wedding-party 200 in 200ms (compile: 136ms, render: 64ms)
 GET /rsvp 200 in 29ms (compile: 6ms, render: 23ms)
 GET /meet-the-couple 200 in 33ms (compile: 5ms, render: 28ms)
✓ Compiled in 600ms
✓ Compiled in 56ms
✓ Compiled in 46ms
 GET /meet-the-couple 200 in 562ms (compile: 87ms, render: 475ms)
 GET /meet-the-couple 200 in 198ms (compile: 6ms, render: 192ms)
 GET /meet-the-couple 200 in 57ms (compile: 8ms, render: 49ms)
 GET /qa 200 in 721ms (compile: 634ms, render: 87ms)
 GET /meet-the-couple 200 in 978ms (compile: 64ms, render: 914ms)
✓ Compiled in 451ms
 GET /meet-the-couple 200 in 670ms (compile: 553ms, render: 117ms)
 GET /meet-the-couple 200 in 693ms (compile: 14ms, render: 679ms)
✓ Compiled in 116ms
 GET /meet-the-couple 200 in 442ms (compile: 339ms, render: 102ms)
✓ Compiled in 2s
 GET /meet-the-couple 200 in 2.7s (compile: 1935ms, render: 777ms)
 GET /meet-the-couple 200 in 1498ms (compile: 41ms, render: 1456ms)
✓ Compiled in 351ms
 GET /meet-the-couple 200 in 1254ms (compile: 1045ms, render: 209ms)
✓ Compiled in 239ms
 GET /meet-the-couple 200 in 1015ms (compile: 659ms, render: 356ms)
✓ Compiled in 132ms
 GET /meet-the-couple 200 in 605ms (compile: 396ms, render: 210ms)
 GET /meet-the-couple 200 in 446ms (compile: 257ms, render: 189ms)
 GET /wedding-party 200 in 181ms (compile: 36ms, render: 145ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 212ms (compile: 106ms, render: 106ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 537ms (compile: 343ms, render: 195ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 167ms (compile: 38ms, render: 128ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 173ms (compile: 11ms, render: 162ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 175ms (compile: 44ms, render: 131ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 177ms (compile: 69ms, render: 109ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 73ms (compile: 11ms, render: 62ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 62ms (compile: 9ms, render: 53ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 60ms (compile: 23ms, render: 37ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 37ms (compile: 17ms, render: 19ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 47ms (compile: 17ms, render: 30ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 52ms (compile: 12ms, render: 41ms)
 GET /meet-the-couple 200 in 57ms (compile: 6ms, render: 52ms)
 GET / 200 in 330ms (compile: 24ms, render: 306ms)
 GET /api/wedding-image?name=logo.png 200 in 26ms (compile: 4ms, render: 22ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 32ms (compile: 4ms, render: 27ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 25ms (compile: 5ms, render: 21ms)
 GET /api/wedding-image?name=logo.png&v=1772624585236.9583 200 in 19ms (compile: 3ms, render: 16ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 19ms (compile: 4ms, render: 15ms)
 GET /meet-the-couple 200 in 62ms (compile: 7ms, render: 55ms)
 GET /rsvp 200 in 48ms (compile: 9ms, render: 38ms)
 GET / 200 in 40ms (compile: 5ms, render: 35ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 22ms (compile: 4ms, render: 18ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 125ms (compile: 17ms, render: 108ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 83ms (compile: 21ms, render: 61ms)
 GET /photos 200 in 48ms (compile: 15ms, render: 33ms)
 GET /api/wedding-image?name=En+pic+3.jpg&v=1772200491993.6292 200 in 83ms (compile: 19ms, render: 64ms)
 GET /api/wedding-image?name=En+pic+1.jpg&v=1772200491261.471 200 in 125ms (compile: 6ms, render: 119ms)
 GET /api/wedding-image?name=En+pic+2.jpg&v=1772200495122.1804 200 in 145ms (compile: 14ms, render: 131ms)
 GET /api/wedding-image?name=En+pic+4.jpg&v=1772200491312.6526 200 in 161ms (compile: 24ms, render: 137ms)
 GET /api/wedding-image?name=En+pic+5.jpg&v=1772200496249.2603 200 in 168ms (compile: 19ms, render: 149ms)
 GET /api/wedding-image?name=En+pic+6.jpg&v=1772200496146.6074 200 in 202ms (compile: 28ms, render: 173ms)
 GET /api/wedding-image?name=En+pic+7.jpg&v=1772201115507.059 200 in 150ms (compile: 19ms, render: 131ms)
 GET /meet-the-couple 200 in 44ms (compile: 4ms, render: 41ms)
 GET /wedding-party 200 in 42ms (compile: 4ms, render: 38ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 8ms (compile: 1861µs, render: 6ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 11ms (compile: 3ms, render: 8ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 15ms (compile: 3ms, render: 12ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 22ms (compile: 3ms, render: 19ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 21ms (compile: 3ms, render: 17ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 14ms (compile: 4ms, render: 10ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 10ms (compile: 4ms, render: 7ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 8ms (compile: 3ms, render: 6ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 13ms (compile: 3ms, render: 10ms)
 GET /qa 200 in 37ms (compile: 11ms, render: 25ms)
 GET /rsvp 200 in 23ms (compile: 4ms, render: 19ms)
 GET / 200 in 28ms (compile: 3ms, render: 26ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 18ms (compile: 4ms, render: 14ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 20ms (compile: 9ms, render: 11ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 44ms (compile: 2ms, render: 42ms)
 GET /meet-the-couple 200 in 33ms (compile: 3ms, render: 30ms)
 GET /wedding-party 200 in 37ms (compile: 3ms, render: 34ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 19ms (compile: 3ms, render: 16ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 14ms (compile: 3ms, render: 10ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 18ms (compile: 3ms, render: 15ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 13ms (compile: 3ms, render: 10ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 14ms (compile: 3ms, render: 11ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 15ms (compile: 7ms, render: 8ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 16ms (compile: 2ms, render: 14ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 13ms (compile: 3ms, render: 10ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 14ms (compile: 3ms, render: 12ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 12ms (compile: 2ms, render: 10ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 17ms (compile: 3ms, render: 14ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 12ms (compile: 3ms, render: 9ms)
 GET / 200 in 26ms (compile: 4ms, render: 22ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 21ms (compile: 3ms, render: 18ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 12ms (compile: 4ms, render: 8ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 12ms (compile: 3ms, render: 9ms)
 GET /meet-the-couple 200 in 31ms (compile: 3ms, render: 27ms)
 GET /wedding-party 200 in 39ms (compile: 3ms, render: 35ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 34ms (compile: 3ms, render: 31ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 28ms (compile: 4ms, render: 24ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 29ms (compile: 9ms, render: 20ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 31ms (compile: 14ms, render: 17ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 26ms (compile: 4ms, render: 22ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 26ms (compile: 4ms, render: 23ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 29ms (compile: 9ms, render: 20ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 28ms (compile: 6ms, render: 22ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 27ms (compile: 4ms, render: 23ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 25ms (compile: 9ms, render: 16ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 29ms (compile: 4ms, render: 25ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 14ms (compile: 3ms, render: 11ms)
 GET /qa 200 in 27ms (compile: 5ms, render: 22ms)
 GET /wedding-party 200 in 39ms (compile: 3ms, render: 36ms)
 GET /api/wedding-image?name=Jose%20Fernandes.jpg 200 in 46ms (compile: 4ms, render: 42ms)
 GET /api/wedding-image?name=Gwendolyn%20Fernandes.jpg 200 in 42ms (compile: 8ms, render: 34ms)
 GET /api/wedding-image?name=Harrison%20Paul.jpg 200 in 42ms (compile: 13ms, render: 29ms)
 GET /api/wedding-image?name=Nancy%20Paul.jpg 200 in 43ms (compile: 16ms, render: 26ms)
 GET /api/wedding-image?name=Thomas%20Noronha.jpg 200 in 44ms (compile: 20ms, render: 24ms)
 GET /api/wedding-image?name=Giselle%20Noronha.jpg 200 in 42ms (compile: 20ms, render: 22ms)
 GET /api/wedding-image?name=Pastor%20Mary.jpg 200 in 46ms (compile: 7ms, render: 39ms)
 GET /api/wedding-image?name=Krisha%20Marolia.jpg 200 in 47ms (compile: 12ms, render: 35ms)
 GET /api/wedding-image?name=Allen%20Paul.jpg 200 in 50ms (compile: 18ms, render: 32ms)
 GET /api/wedding-image?name=Nerlin%20Peris.jpg 200 in 50ms (compile: 28ms, render: 22ms)
 GET /api/wedding-image?name=Isaiah%20Fernandes.jpg 200 in 54ms (compile: 24ms, render: 30ms)
 GET /api/wedding-image?name=Kiara%20Noronha.jpeg 200 in 23ms (compile: 5ms, render: 18ms)
 GET / 200 in 24ms (compile: 3ms, render: 21ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 21ms (compile: 5ms, render: 16ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 23ms (compile: 10ms, render: 13ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 128ms (compile: 6ms, render: 121ms)
✓ Compiled in 264ms
✓ Compiled in 608ms
✓ Compiled in 1066ms
 GET / 200 in 2.2s (compile: 242ms, render: 1994ms)
 GET / 200 in 477ms (compile: 42ms, render: 435ms)
 GET / 200 in 346ms (compile: 15ms, render: 331ms)
 GET / 200 in 253ms (compile: 9ms, render: 243ms)
 GET / 200 in 187ms (compile: 25ms, render: 162ms)
 GET / 200 in 117ms (compile: 7ms, render: 111ms)
 GET / 200 in 61ms (compile: 8ms, render: 53ms)
 GET / 200 in 258ms (compile: 7ms, render: 251ms)
 GET / 200 in 92ms (compile: 5ms, render: 87ms)
 GET /api/wedding-image?name=logo.png 200 in 227ms (compile: 24ms, render: 203ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 55ms (compile: 21ms, render: 34ms)
 GET /api/wedding-image?name=logo.png&v=1772624585236.9583 200 in 30ms (compile: 15ms, render: 14ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 39ms (compile: 8ms, render: 31ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 31ms (compile: 11ms, render: 20ms)
 GET /photos 200 in 148ms (compile: 56ms, render: 92ms)
 GET /api/wedding-image?name=En+pic+1.jpg&v=1772200491261.471 200 in 391ms (compile: 7ms, render: 385ms)
 GET /api/wedding-image?name=En+pic+4.jpg&v=1772200491312.6526 200 in 423ms (compile: 17ms, render: 406ms)
 GET /api/wedding-image?name=En+pic+2.jpg&v=1772200495122.1804 200 in 493ms (compile: 17ms, render: 476ms)
 GET /api/wedding-image?name=En+pic+5.jpg&v=1772200496249.2603 200 in 530ms (compile: 26ms, render: 504ms)
 GET /api/wedding-image?name=En+pic+3.jpg&v=1772200491993.6292 200 in 608ms (compile: 9ms, render: 600ms)
 GET /api/wedding-image?name=En+pic+6.jpg&v=1772200496146.6074 200 in 2.3s (compile: 40ms, render: 2.2s)
 GET / 200 in 1494ms (compile: 71ms, render: 1423ms)
 GET /api/wedding-image?name=En+pic+7.jpg&v=1772201115507.059 200 in 1508ms (compile: 374ms, render: 1134ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 200 in 40ms (compile: 7ms, render: 33ms)
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 200 in 21ms (compile: 5ms, render: 17ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 200 in 90ms (compile: 7ms, render: 83ms)
 GET /rsvp 200 in 51ms (compile: 18ms, render: 33ms)
[RSVP][f48401f3-a044-4beb-b1f4-083d8682667d] Incoming submission
[RSVP][f48401f3-a044-4beb-b1f4-083d8682667d] Appending row to "RSVP"
[RSVP][f48401f3-a044-4beb-b1f4-083d8682667d] Submission stored successfully
 POST /api/rsvp 200 in 3.4s (compile: 2.3s, render: 1171ms)
✓ Compiled in 216ms
○ Compiling /_error ...
 GET /api/wedding-image?name=Skyline+church.jpg&v=1772389924431.0286 500 in 4.0s (compile: 3.7s, render: 268ms)
 GET /api/wedding-image?name=couple+picture.jpg&v=1772388681292.4543 500 in 4.0s (compile: 4.0s, render: 33ms)
 GET /api/wedding-image?name=name+pic.png&v=1772624863949.0823 500 in 4.0s (compile: 4.0s, render: 18ms)
 GET / 500 in 28ms (compile: 16ms, render: 13ms)
 GET / 500 in 24ms (compile: 11ms, render: 13ms)
 GET / 500 in 27ms (compile: 11ms, render: 16ms)
 GET / 500 in 24ms (compile: 11ms, render: 14ms)
